person,position,start_precision,start,end_precision,end
https://www.wikidata.org/wiki/Q125139,https://www.wikidata.org/wiki/Q39021,0,02.01.1971,0,12.05.1981
https://www.wikidata.org/wiki/Q472323,https://www.wikidata.org/wiki/Q2914380,0,02.01.1989,0,01.05.1993
https://www.wikidata.org/wiki/Q118725,https://www.wikidata.org/wiki/Q648464,0,12.03.1971,0,10.06.2000
https://www.wikidata.org/wiki/Q313357,https://www.wikidata.org/wiki/Q1922067,0,06.04.1973,0,06.04.1980
https://www.wikidata.org/wiki/Q343514,https://www.wikidata.org/wiki/Q1922067,0,06.04.1980,0,12.09.1980
https://www.wikidata.org/wiki/Q216983,https://www.wikidata.org/wiki/Q1922067,0,12.09.1980,0,09.11.1989
https://www.wikidata.org/wiki/Q151729,https://www.wikidata.org/wiki/Q1922067,0,16.05.1993,0,16.05.2000
https://www.wikidata.org/wiki/Q508037,https://www.wikidata.org/wiki/Q14946265,0,06.07.1990,0,17.07.1990
https://www.wikidata.org/wiki/Q552389,https://www.wikidata.org/wiki/Q841760,0,03.09.1977,0,28.02.1988
https://www.wikidata.org/wiki/Q200436,https://www.wikidata.org/wiki/Q2354210,0,15.11.1983,0,24.04.2005
https://www.wikidata.org/wiki/Q29021,https://www.wikidata.org/wiki/Q29558,0,27.01.1982,0,01.03.1994
https://www.wikidata.org/wiki/Q365209,https://www.wikidata.org/wiki/Q3409203,0,19.07.1975,0,10.05.1980
https://www.wikidata.org/wiki/Q156806,https://www.wikidata.org/wiki/Q3409203,0,05.05.1990,0,10.03.1995
https://www.wikidata.org/wiki/Q310396,https://www.wikidata.org/wiki/Q19188924,0,01.08.1968,0,01.08.1980
https://www.wikidata.org/wiki/Q189797,https://www.wikidata.org/wiki/Q19188924,0,01.08.1980,0,01.08.1996
https://www.wikidata.org/wiki/Q310994,https://www.wikidata.org/wiki/Q213702,0,03.12.1976,0,02.12.1990
https://www.wikidata.org/wiki/Q1233,https://www.wikidata.org/wiki/Q332711,0,09.07.1978,0,29.06.1985
https://www.wikidata.org/wiki/Q1230,https://www.wikidata.org/wiki/Q332711,0,03.07.1985,0,28.04.1992
https://www.wikidata.org/wiki/Q15988,https://www.wikidata.org/wiki/Q3276071,0,12.11.1964,0,07.10.2000
https://www.wikidata.org/wiki/Q60114,https://www.wikidata.org/wiki/Q322459,0,14.07.1976,0,09.03.1986
https://www.wikidata.org/wiki/Q80504,https://www.wikidata.org/wiki/Q839139,0,28.03.1974,0,22.12.1989
https://www.wikidata.org/wiki/Q2614145,https://www.wikidata.org/wiki/Q5589512,0,22.01.1979,0,25.06.1988
https://www.wikidata.org/wiki/Q2077718,https://www.wikidata.org/wiki/Q732859,2,1.01.1977,2,1.01.1980
https://www.wikidata.org/wiki/Q318298,https://www.wikidata.org/wiki/Q27977064,0,08.05.1978,0,08.05.1982
https://www.wikidata.org/wiki/Q310775,https://www.wikidata.org/wiki/Q3290543,0,22.04.1971,0,07.02.1986
https://www.wikidata.org/wiki/Q880335,https://www.wikidata.org/wiki/Q13341442,0,07.08.1978,0,27.01.1982
https://www.wikidata.org/wiki/Q315613,https://www.wikidata.org/wiki/Q628004,0,01.12.1976,0,30.11.1982
https://www.wikidata.org/wiki/Q189186,https://www.wikidata.org/wiki/Q610669,0,08.12.1977,0,29.07.1982
https://www.wikidata.org/wiki/Q1299331,https://www.wikidata.org/wiki/Q878250,0,12.07.1979,0,10.12.1982
https://www.wikidata.org/wiki/Q336231,https://www.wikidata.org/wiki/Q628102,0,31.01.1968,0,22.12.1976
https://www.wikidata.org/wiki/Q637012,https://www.wikidata.org/wiki/Q455690,0,26.10.1977,0,25.10.1980
